timestamp,target_id,range,velocity,signal_strength,packet_size,latency,packet_loss,throughput,packet_rate,network_health_score,signal_latency_ratio,status
1780773653.5611627,41,141,1133,58.71,317,32.01,11.35,232.44,13.99,44.16,1.78,NORMAL
1780773653.7639792,51,450,1545,95.87,1938,112.52,15.38,598.15,52.55,69.24,0.84,SUSPICIOUS
1780773653.9160352,31,469,422,76.71,1594,42.45,9.9,1210.94,47.14,62.56,1.77,SUSPICIOUS
1780773654.0721536,97,313,530,93.28,545,116.66,12.74,2601.97,73.6,68.87,0.79,SUSPICIOUS
1780773654.4312685,15,195,628,87.95,1336,89.59,0.94,1018.04,37.59,78.05,0.97,NORMAL
1780773654.4820921,29,191,859,94.22,796,80.74,10.27,2171.16,8.37,75.88,1.15,NORMAL
1780773654.634025,93,233,600,56.71,1616,57.84,0.03,121.98,15.3,50.9,0.96,NORMAL
1780773654.734956,57,444,1127,62.05,1055,92.28,9.06,169.5,12.01,43.76,0.67,NORMAL
1780773654.7859306,84,241,741,86.1,1967,93.86,9.02,1118.14,24.65,67.69,0.91,NORMAL
1780773654.8371544,14,306,273,86.21,1326,76.81,9.04,442.42,17.99,69.49,1.11,NORMAL
1780773654.9381282,74,119,1021,77.96,1471,131.1,17.71,1551.71,24.87,47.14,0.59,SUSPICIOUS
1780773655.191311,64,289,672,84.5,1988,48.88,13.53,306.8,33.9,66.08,1.69,NORMAL
1780773655.292799,98,382,1115,41.71,669,142.44,20.26,2148.41,14.63,7.21,0.29,JAMMING
1780773655.445008,98,155,338,95.45,1631,79.1,0.64,2248.73,5.55,86.9,1.19,NORMAL
1780773655.5468788,6,248,1141,58.61,1156,88.14,10.21,404.95,36.44,39.59,0.66,NORMAL
1780773655.6481397,41,382,1177,60.05,1165,32.86,11.59,1231.88,36.94,45.17,1.77,NORMAL
1780773655.799988,14,432,367,96.98,1605,13.21,4.07,358.7,34.76,91.59,6.82,NORMAL
1780773655.952241,78,427,981,84.85,1803,53.6,6.77,1295.36,29.9,72.72,1.55,NORMAL
1780773656.0529594,36,192,585,68.62,1397,87.12,6.11,1404.23,31.94,53.8,0.78,NORMAL
1780773656.1540842,61,381,320,68.13,1719,77.95,2.51,2393.4,29.8,57.82,0.86,NORMAL
1780773656.2549558,75,123,564,34.38,1983,67.99,6.96,1593.89,10.69,20.62,0.5,JAMMING
1780773656.4075112,74,484,816,88.75,485,93.26,6.89,423.56,13.43,72.53,0.94,NORMAL
1780773656.5086272,19,258,684,66.16,1041,76.25,11.33,1329.54,36.29,47.2,0.86,NORMAL
1780773656.660868,70,147,263,78.82,770,97.67,1.85,1972.9,24.78,67.2,0.8,NORMAL
1780773656.711481,98,365,1151,50.94,687,51.39,0.8,133.76,10.57,45.0,0.97,NORMAL
1780773656.7640102,36,447,883,59.65,1078,21.81,3.66,1371.28,7.5,53.81,2.62,NORMAL
1780773656.8655221,36,487,808,84.88,969,28.34,4.59,1075.76,10.7,77.46,2.89,NORMAL
1780773657.017476,23,195,887,63.73,185,15.59,3.9,1722.63,34.73,58.27,3.84,NORMAL
1780773657.1188295,7,293,292,97.13,165,19.89,5.94,1873.45,32.93,89.2,4.65,NORMAL
1780773657.2712588,45,208,1553,57.23,1489,139.94,0.63,3543.84,74.08,42.61,0.41,SUSPICIOUS
1780773657.4754643,81,148,436,89.97,1976,119.75,4.43,921.2,18.06,73.56,0.75,JAMMING
1780773657.5768175,27,400,1085,67.55,1942,58.21,3.81,543.73,13.01,57.92,1.14,NORMAL
1780773657.7293386,56,330,1749,55.64,991,23.89,18.5,3366.81,38.98,34.75,2.24,SUSPICIOUS
1780773657.88162,59,271,996,97.18,1861,21.37,11.17,1202.77,7.28,83.87,4.34,NORMAL
1780773658.035904,5,321,376,72.53,1216,95.49,11.48,1696.66,13.59,51.5,0.75,NORMAL
1780773658.1881037,13,311,231,97.95,1051,22.92,2.39,1606.03,31.35,93.27,4.09,NORMAL
1780773658.3398473,18,132,972,57.02,1520,142.94,16.62,119.1,18.24,26.11,0.4,JAMMING
1780773658.441267,42,480,469,62.95,1086,87.38,3.49,1349.3,32.36,50.72,0.71,NORMAL
1780773658.6442487,84,163,1132,62.32,1129,93.19,0.65,416.48,29.36,52.35,0.66,NORMAL
1780773658.7967708,20,320,586,68.15,1151,28.04,10.65,1799.81,8.79,54.7,2.35,NORMAL
1780773658.949399,91,363,678,61.05,1922,93.16,4.23,1225.92,5.11,47.5,0.65,JAMMING
1780773659.1025908,26,477,408,91.45,1299,83.61,10.67,1284.47,15.39,72.42,1.08,NORMAL
1780773659.2548435,62,391,349,50.26,1541,58.03,10.14,2345.98,18.75,34.32,0.85,NORMAL
1780773659.4079986,98,145,1191,91.58,1304,76.63,14.39,615.7,16.49,69.53,1.18,NORMAL
1780773659.6119971,10,229,339,68.15,435,56.86,11.58,1452.83,9.36,50.88,1.18,NORMAL
1780773659.7657642,39,243,218,79.81,701,131.91,24.04,1823.3,22.23,42.58,0.6,JAMMING
1780773659.9179664,48,369,224,82.26,359,51.16,6.14,137.85,10.01,71.0,1.58,NORMAL
1780773660.123854,84,375,972,59.02,607,97.63,12.03,1090.83,5.26,37.23,0.6,NORMAL
1780773660.2756748,7,272,780,84.55,571,27.36,14.91,974.46,31.52,66.9,2.98,NORMAL
1780773660.4290059,49,472,1025,80.52,1815,21.95,5.51,1935.58,17.5,72.81,3.51,NORMAL
1780773660.5816896,62,349,1074,74.99,784,93.26,7.13,1755.36,11.6,58.53,0.8,NORMAL
1780773660.7368107,83,349,943,96.66,719,97.77,12.47,389.65,26.91,74.41,0.98,NORMAL
1780773660.888405,15,361,901,87.31,545,95.0,9.09,1781.22,11.06,68.72,0.91,NORMAL
1780773661.0410125,97,117,893,73.92,1157,60.8,2.8,436.49,15.54,65.04,1.2,NORMAL
1780773661.1930857,43,482,829,92.59,1940,22.11,6.01,755.63,10.06,84.37,4.01,NORMAL
1780773661.3459742,33,417,849,51.48,966,131.11,15.6,2112.62,9.53,22.77,0.39,JAMMING
1780773661.4982133,79,253,839,75.27,1423,57.8,1.95,742.09,32.83,67.54,1.28,NORMAL
1780773863.1264493,28,436,1008,55.26,1056,11.16,2.86,2211.72,23.09,51.28,4.54,NORMAL
1780773863.1770213,72,294,717,43.75,378,191.27,9.38,1054.23,16.57,15.24,0.23,JAMMING
1780773863.2275186,41,384,650,75.92,1571,82.07,10.39,547.49,37.67,57.32,0.91,SUSPICIOUS
1780773863.2780657,1,347,815,65.76,513,180.22,18.19,1015.64,16.32,29.55,0.36,JAMMING
1780773863.3286774,61,453,366,65.9,645,41.99,9.45,2133.72,36.53,52.25,1.53,NORMAL
1780773863.378977,82,301,880,95.15,220,99.26,9.25,705.2,12.58,75.97,0.95,NORMAL
1780773863.4292805,94,147,1154,72.19,1615,20.98,13.23,793.4,31.21,56.86,3.28,NORMAL
1780773863.479953,27,184,499,40.81,1692,62.83,19.68,2259.52,10.99,14.85,0.64,JAMMING
1780773863.530453,50,130,242,73.94,1216,54.97,10.4,1847.02,25.37,58.04,1.32,NORMAL
1780773863.581014,12,384,207,64.74,1426,105.01,10.5,486.48,21.43,43.74,0.61,JAMMING
1780773863.6315525,22,261,215,63.76,1370,73.88,8.29,810.88,10.6,48.08,0.85,NORMAL
1780773863.6824198,69,213,848,49.29,1663,126.92,20.1,1678.67,22.2,16.5,0.39,JAMMING
1780773863.732989,81,284,764,54.76,2607,133.06,9.54,1174.22,66.67,31.91,0.41,SUSPICIOUS
1780773863.783664,50,281,1128,95.4,1486,24.35,5.38,1335.77,28.28,87.59,3.76,NORMAL
1780773863.834457,36,188,1047,58.57,1494,97.46,12.58,161.54,38.28,36.24,0.59,NORMAL
1780773863.885323,51,283,441,99.36,677,85.7,7.89,707.74,31.06,82.9,1.15,NORMAL
1780773863.93623,24,232,1070,53.07,1167,26.29,6.41,1547.9,28.59,44.03,1.94,NORMAL
1780773863.9868906,39,356,419,32.16,128,87.23,22.8,1064.98,24.69,0.64,0.36,JAMMING
1780773864.03765,53,291,217,56.47,565,67.45,12.3,2056.07,8.62,37.43,0.82,NORMAL
1780773864.0881026,50,476,789,79.78,1133,64.14,10.07,2164.79,22.74,63.3,1.22,NORMAL
1780773864.1388316,83,355,950,47.93,1982,30.44,14.81,674.78,11.86,30.08,1.52,JAMMING
1780773864.1893091,70,486,919,90.11,1942,22.52,1.11,104.51,5.6,86.75,3.83,NORMAL
1780773864.2400997,69,412,271,70.43,1657,38.58,4.52,1938.12,6.97,62.05,1.78,NORMAL
1780773864.290346,81,458,856,67.5,614,52.16,6.52,2985.26,28.22,55.76,1.27,SUSPICIOUS
1780773864.3409047,84,304,789,92.09,1507,87.38,5.54,1897.66,34.76,77.81,1.04,NORMAL
1780773864.3915365,69,475,1691,61.0,2921,28.44,1.05,2750.41,78.66,57.11,2.07,SUSPICIOUS
1780773864.442119,95,331,518,68.13,1389,78.97,3.24,874.04,79.03,56.99,0.85,SUSPICIOUS
1780773864.493212,52,264,1013,64.79,1501,22.7,11.7,254.44,36.73,50.82,2.73,NORMAL
1780773864.543672,44,276,224,85.08,1672,139.63,5.87,2273.27,30.7,65.25,0.6,JAMMING
1780773864.594468,66,189,642,38.77,325,115.92,10.16,1381.85,10.32,17.02,0.33,JAMMING
1780773864.6452074,18,176,849,45.97,252,171.98,21.57,560.49,26.44,7.2,0.27,JAMMING
1780773864.6957295,39,481,1187,47.59,1912,86.68,11.16,2227.05,6.75,27.76,0.54,JAMMING
1780773864.746487,72,376,656,98.45,1972,30.7,14.83,156.71,17.01,80.55,3.11,NORMAL
1780773864.7972877,5,344,656,59.16,1007,26.25,4.51,1042.83,13.22,52.02,2.17,NORMAL
1780773864.8475811,83,414,1123,35.04,715,155.87,21.23,2112.81,33.11,-1.78,0.22,JAMMING
1780773864.8982832,60,499,1062,69.01,789,62.68,3.11,3629.15,47.28,59.63,1.08,SUSPICIOUS
1780773864.9489763,4,388,661,77.73,1992,85.23,4.84,242.2,14.49,64.37,0.9,NORMAL
1780773864.9997253,93,266,430,90.77,895,126.07,1.39,3166.75,73.88,76.77,0.71,SUSPICIOUS
1780773865.0505035,41,183,1121,72.2,1867,87.44,5.88,226.56,37.34,57.58,0.82,NORMAL
1780773865.1013093,54,265,836,83.26,985,55.79,13.38,1242.66,35.25,64.3,1.47,NORMAL
1780773865.152425,43,470,1429,92.69,1745,34.18,10.37,607.37,20.03,78.9,2.63,SUSPICIOUS
1780773865.2030733,25,260,412,46.37,2978,71.5,6.24,1161.96,54.82,32.98,0.64,SUSPICIOUS
1780773865.2535307,51,201,319,52.78,1817,60.28,11.21,1029.92,26.17,35.54,0.86,NORMAL
1780773865.3039107,35,229,353,89.9,774,73.82,11.58,1132.09,17.93,70.94,1.2,NORMAL
1780773865.3548427,61,135,492,78.91,781,195.27,16.54,1402.88,33.58,42.84,0.4,JAMMING
1780773865.4053092,17,139,291,60.58,1333,73.34,11.07,876.82,21.63,42.18,0.81,NORMAL
1780773865.4557428,37,352,888,59.7,1408,43.49,12.63,1415.84,27.38,42.72,1.34,NORMAL
1780773865.5064232,68,244,319,96.25,354,62.75,0.12,2009.09,37.69,89.85,1.51,NORMAL
1780773865.557136,85,417,300,59.51,728,70.15,5.19,1332.29,17.49,47.3,0.84,NORMAL
1780773865.608089,91,191,897,74.49,1909,48.88,11.5,979.19,12.72,58.1,1.49,NORMAL
1780773865.6586857,66,385,1025,82.35,1898,63.87,14.23,1608.09,21.22,61.73,1.27,SUSPICIOUS
1780773865.7097983,17,207,498,65.01,1503,25.15,9.19,3354.86,20.03,53.31,2.49,SUSPICIOUS
1780773865.7609344,16,377,1662,85.58,1165,58.29,8.61,2499.12,26.27,71.14,1.44,SUSPICIOUS
1780773865.8115382,1,292,1032,51.29,632,143.1,8.35,2807.97,18.28,28.63,0.36,SUSPICIOUS
1780773865.8621814,22,325,1004,60.36,644,44.27,9.14,2144.65,20.32,46.79,1.33,NORMAL
1780773865.9127598,66,352,1155,54.28,1525,37.39,4.21,1447.94,19.51,46.33,1.41,NORMAL
1780773865.9629972,52,390,507,85.5,1163,61.79,10.76,1487.35,22.79,68.56,1.36,NORMAL
1780773866.0139,37,335,868,62.37,649,103.71,9.04,250.29,13.67,42.96,0.6,JAMMING
1780773866.0648355,80,326,1001,66.5,866,84.81,9.75,696.06,23.46,48.27,0.77,NORMAL
1780773866.115339,20,381,1016,86.25,557,46.82,10.04,1300.73,12.78,71.53,1.8,NORMAL
1780773866.165649,76,140,1070,52.11,581,11.71,11.55,441.86,30.62,39.39,4.1,NORMAL
1780773866.2165072,90,207,1154,43.31,1768,23.86,18.0,1442.94,19.22,22.92,1.74,SUSPICIOUS
1780773866.266904,52,322,1189,81.98,1082,46.4,1.66,1900.95,25.52,75.68,1.73,NORMAL
1780773866.3175147,95,478,719,94.2,1914,19.59,12.07,1175.18,24.69,80.17,4.58,NORMAL
1780773866.368296,61,203,1073,62.98,1486,91.26,5.56,2242.56,37.0,48.29,0.68,NORMAL
1780773866.4191344,61,196,549,81.48,472,69.94,0.95,1339.23,22.93,73.54,1.15,NORMAL
1780773866.469935,6,129,201,58.66,571,73.22,11.29,1788.64,15.67,40.05,0.79,NORMAL
1780773866.520333,52,232,430,89.09,874,51.92,7.27,2208.87,29.62,76.63,1.68,NORMAL
1780773866.5711524,83,274,646,88.84,2234,127.74,17.69,1692.05,21.58,58.38,0.69,SUSPICIOUS
1780773866.6218567,14,402,479,50.13,980,190.67,17.84,1419.17,10.39,13.22,0.26,JAMMING
1780773866.672537,16,210,1499,49.57,1509,132.06,8.07,2615.91,51.06,28.29,0.37,SUSPICIOUS
1780773866.7231178,89,192,1215,66.71,2733,86.17,18.06,2058.76,71.99,40.03,0.77,SUSPICIOUS
1780773866.7738974,72,445,1110,95.63,709,66.0,4.5,2028.96,20.62,84.53,1.43,NORMAL
1780773866.824626,43,167,367,84.02,1772,60.55,2.8,1950.71,22.2,75.16,1.37,NORMAL
1780773866.8753524,39,244,703,46.22,819,21.32,6.59,1895.64,75.52,37.5,2.07,SUSPICIOUS
1780773866.9258168,1,458,893,59.15,1718,57.24,9.4,1601.17,26.07,44.03,1.02,NORMAL
1780773866.9762623,31,317,368,79.48,363,88.13,10.06,229.96,28.62,60.61,0.89,NORMAL
1780773867.0267932,45,173,792,81.48,528,96.82,3.73,1226.88,26.04,68.07,0.83,JAMMING
1780773867.0772564,4,200,524,65.46,479,35.91,9.75,2329.58,11.82,52.12,1.77,NORMAL
1780773873.176091,69,453,472,99.76,1089,68.47,2.99,510.43,25.73,89.92,1.44,NORMAL
1780773873.2269912,35,107,715,78.51,673,32.19,6.88,138.95,16.88,68.41,2.37,NORMAL
1780773873.2775707,28,332,665,60.46,643,59.41,16.61,3965.27,73.71,37.91,1.0,SUSPICIOUS
1780773873.3279057,4,319,581,50.49,289,86.36,1.25,681.88,36.98,40.6,0.58,NORMAL
1780773873.3787832,58,257,1207,49.75,1689,40.35,4.79,3716.93,13.63,40.92,1.2,SUSPICIOUS
1780773873.4291945,37,222,1222,68.62,2066,88.71,10.36,714.1,46.41,49.39,0.76,SUSPICIOUS
1780773873.4795427,96,282,732,56.89,1570,79.8,0.03,1350.51,32.16,48.88,0.7,NORMAL
1780773873.5304408,7,277,748,72.94,968,98.09,7.28,2001.94,7.2,55.85,0.74,NORMAL
1780773873.5809016,8,150,1046,80.9,764,36.92,13.41,1204.14,8.4,63.8,2.13,NORMAL
1780773873.6314178,89,169,450,41.77,1996,111.89,3.86,2045.38,18.56,26.72,0.37,JAMMING
1780773873.6821878,45,276,588,97.84,1687,73.39,12.73,1452.72,19.48,77.77,1.32,NORMAL
1780773873.7327747,44,214,1111,90.53,972,93.36,13.2,1858.88,34.62,67.99,0.96,NORMAL
1780773873.7833703,80,388,534,44.61,134,85.98,23.82,1884.18,22.35,12.19,0.51,JAMMING
1780773873.8338828,2,441,616,68.37,229,140.89,3.07,729.39,32.64,51.21,0.48,JAMMING
1780773873.884465,71,373,914,98.0,837,61.56,1.61,1053.76,11.86,90.23,1.57,NORMAL
1780773873.9351866,81,388,879,94.08,1567,14.74,9.31,1147.38,8.73,83.3,5.98,NORMAL
1780773873.9860096,64,492,1606,52.46,2464,69.67,15.69,632.17,31.45,29.8,0.74,SUSPICIOUS
1780773874.0369792,27,410,984,69.1,675,37.42,5.71,2222.9,6.89,59.65,1.8,JAMMING
1780773874.087676,48,337,256,92.02,1958,12.88,13.06,290.69,13.3,77.67,6.63,NORMAL
1780773874.1381624,88,460,852,51.45,1244,103.95,0.45,1561.14,21.52,40.61,0.49,SUSPICIOUS
1780773874.1886306,60,282,1176,77.25,1676,58.92,0.43,647.49,15.7,70.93,1.29,NORMAL
1780773874.239028,18,447,941,45.44,843,117.76,7.1,3692.92,10.62,26.56,0.38,SUSPICIOUS
1780773874.2896166,95,451,592,52.87,623,58.25,2.18,1764.92,7.03,44.86,0.89,NORMAL
1780773874.3404946,15,178,1632,78.56,2446,24.56,16.37,1228.92,55.42,59.73,3.07,SUSPICIOUS
1780773874.3908083,42,441,250,78.84,455,72.51,13.88,176.8,23.16,57.71,1.07,NORMAL
1780773874.4414709,43,259,1049,82.71,1920,29.23,11.39,2236.32,18.0,68.4,2.74,NORMAL
1780773874.4920566,83,128,816,60.81,1602,151.41,21.67,725.02,31.49,24.0,0.4,JAMMING
1780773874.5427027,64,255,269,78.09,1640,77.42,3.45,2495.96,17.7,66.9,1.0,NORMAL
1780773874.5931947,34,227,788,80.58,1190,80.7,3.21,916.13,31.89,69.3,0.99,NORMAL
1780773874.643856,88,256,1108,87.8,491,96.15,11.45,470.23,24.93,66.73,0.9,NORMAL
1780773874.6941254,85,393,404,54.48,831,50.53,3.09,1610.22,14.56,46.34,1.06,NORMAL
1780773874.7446234,84,175,599,50.67,1850,81.26,12.89,2467.18,11.61,29.65,0.62,NORMAL
1780773874.7954364,36,156,836,83.17,1915,67.47,9.02,2328.48,26.94,67.4,1.21,NORMAL
1780773874.8461516,88,183,319,56.77,1521,132.21,22.85,1816.42,25.69,20.7,0.43,JAMMING
1780773874.8968494,95,184,962,85.61,1534,16.61,5.19,1796.12,39.85,78.76,4.86,NORMAL
1780773874.9474175,96,196,521,96.56,910,68.87,9.81,1216.63,36.3,79.86,1.38,NORMAL
1780773874.9986238,89,479,499,86.69,560,65.11,11.18,2424.47,16.01,69.0,1.31,NORMAL
1780773875.0493162,93,296,501,55.27,237,26.96,14.85,2099.07,36.15,37.72,1.98,NORMAL
1780773875.099644,51,321,657,50.47,1693,76.25,12.37,784.58,21.52,30.48,0.65,NORMAL
1780773875.1503286,47,132,1465,54.34,916,97.62,10.69,1600.56,31.14,33.89,0.55,SUSPICIOUS
1780773875.2008393,9,272,711,52.43,1611,58.94,0.75,1157.11,12.58,45.79,0.87,NORMAL
1780773875.2513866,82,230,560,77.82,1225,18.89,1.45,667.29,30.46,74.48,3.91,NORMAL
1780773875.3019457,51,150,621,66.34,1067,42.59,6.36,648.85,33.02,55.72,1.52,NORMAL
1780773875.3525097,49,228,728,62.25,905,55.21,0.09,1823.09,12.92,56.64,1.11,NORMAL
1780773875.4032693,55,272,294,62.98,836,12.9,0.32,1945.95,21.01,61.37,4.53,NORMAL
1780773875.4540389,34,481,418,80.81,1912,81.45,9.95,881.35,35.11,62.72,0.98,NORMAL
1780773875.504824,92,132,1409,64.9,609,143.81,16.8,2478.52,41.22,33.72,0.45,SUSPICIOUS
1780773875.55537,67,216,835,87.84,1530,116.98,7.94,2126.77,14.52,68.2,0.74,JAMMING
1780773875.6062067,53,250,836,92.98,2992,126.17,4.53,3447.96,72.36,75.83,0.73,SUSPICIOUS
1780773875.6568077,60,319,685,77.28,1063,19.37,4.63,2388.44,9.62,70.71,3.79,NORMAL
1780773875.7074428,75,449,709,51.98,2961,36.79,10.34,1030.01,70.33,37.96,1.38,SUSPICIOUS
1780773875.7584488,58,429,394,81.49,1500,198.01,17.39,920.64,12.18,44.3,0.41,JAMMING
1780773875.8087797,47,371,653,66.23,1303,21.71,2.93,1988.68,38.19,61.13,2.92,NORMAL
1780773875.8595798,30,481,801,69.71,715,22.79,2.93,2424.29,29.98,64.5,2.93,NORMAL
1780773875.9103239,53,210,737,56.57,756,66.51,14.88,838.68,38.01,35.04,0.84,NORMAL
1780773875.9609032,6,421,797,88.27,1007,73.99,6.19,1090.53,10.54,74.68,1.18,NORMAL
1780773876.0119386,60,226,1590,81.26,2514,143.69,17.98,2811.44,62.39,48.91,0.56,SUSPICIOUS
1780773876.0622795,57,235,408,91.16,780,76.98,11.44,1343.43,30.72,72.02,1.17,SUSPICIOUS
1780773876.1126487,78,257,1362,43.43,621,58.17,16.42,1006.34,23.55,21.19,0.73,SUSPICIOUS
1780773876.162986,76,474,946,51.18,1040,22.12,5.49,1911.83,7.95,43.48,2.21,NORMAL
1780773876.2135987,81,240,1135,82.47,518,31.53,6.78,805.17,22.78,72.54,2.54,JAMMING
1780773876.264359,81,304,935,64.29,794,145.91,18.03,1097.65,20.9,31.67,0.44,JAMMING
1780773876.3149514,91,281,709,52.63,1151,29.38,4.37,1705.67,32.7,45.32,1.73,NORMAL
1780773876.3657482,36,447,238,71.96,1038,34.99,10.37,563.19,5.86,58.09,2.0,NORMAL
1780773876.41659,41,305,861,77.29,1154,76.52,9.99,1494.26,37.9,59.65,1.0,NORMAL
1780773876.4671383,15,201,360,58.87,643,80.89,8.32,754.46,6.75,42.46,0.72,NORMAL
1780773876.5174594,88,406,270,75.38,694,13.66,4.36,1336.9,20.31,69.65,5.14,NORMAL
1780773876.5681405,34,412,517,74.93,1638,188.98,5.01,364.75,25.63,51.02,0.39,JAMMING
1780773876.6186135,49,244,631,59.89,926,23.71,4.13,584.21,17.85,53.39,2.42,NORMAL
1780773876.669205,77,269,960,79.29,1302,45.98,11.19,1999.24,32.54,63.5,1.69,NORMAL
1780773876.7200613,13,386,915,83.66,1487,57.9,6.76,670.57,52.15,71.11,1.42,SUSPICIOUS
1780773876.770696,70,323,713,86.59,1638,94.13,7.13,1805.7,36.26,70.05,0.91,NORMAL
1780773876.8211195,39,363,1190,97.65,188,47.73,5.41,1814.78,12.47,87.47,2.0,NORMAL
1780773876.8715892,100,277,528,92.14,192,85.67,4.26,232.01,12.24,79.31,1.06,NORMAL
1780773876.9219787,51,498,504,72.56,1400,40.92,12.67,1585.16,31.93,55.8,1.73,NORMAL
1780773876.9725263,59,378,337,70.49,171,31.01,11.15,2163.23,39.25,56.24,2.2,NORMAL
1780773877.0231748,16,463,406,78.64,1424,125.85,11.01,876.01,20.99,55.04,0.62,JAMMING
1780773877.0736127,52,411,282,56.46,985,38.12,14.36,1036.77,9.15,38.29,1.44,NORMAL
1780773877.1241438,74,220,232,81.82,1402,21.37,12.88,684.09,14.1,66.8,3.66,NORMAL
1780773877.1748893,33,394,532,97.61,900,58.73,4.88,792.26,17.52,86.86,1.63,NORMAL
1780773877.227101,36,486,1178,64.8,1390,144.02,16.97,1901.33,16.62,33.43,0.45,JAMMING
1780773877.278471,23,251,1132,67.17,390,35.37,10.86,156.15,12.25,52.77,1.85,NORMAL
1780773877.3288653,50,134,947,61.68,274,65.39,9.94,952.45,33.58,45.2,0.93,NORMAL
1780773877.380449,13,132,329,77.18,1154,40.86,12.47,813.62,12.84,60.62,1.84,JAMMING
1780773877.4319992,80,151,1115,81.83,474,97.18,13.74,2385.87,18.63,58.37,0.83,NORMAL
1780773877.4825256,15,160,1134,81.24,1604,35.74,8.94,2362.84,15.53,68.73,2.21,NORMAL
1780773877.5332205,7,493,597,96.01,1668,25.59,0.6,2204.22,18.64,92.85,3.61,NORMAL
1780773877.5844855,85,448,961,83.14,1108,24.4,12.16,1144.11,25.41,68.54,3.27,NORMAL
1780773877.6354537,100,360,435,82.6,1364,135.87,11.81,1936.06,25.86,57.2,0.6,JAMMING
1780773877.6862202,100,357,768,68.29,1532,90.91,2.59,1894.7,14.07,56.61,0.74,NORMAL
1780773877.7367435,85,434,667,91.78,1275,57.69,7.96,1553.83,19.47,78.05,1.56,NORMAL
1780773877.7882197,32,472,1114,68.28,1098,10.92,0.52,343.05,21.5,66.67,5.73,NORMAL
1780773877.8391044,10,467,878,96.94,621,37.89,3.7,236.02,30.01,89.45,2.49,NORMAL
1780773877.8898265,28,453,303,58.27,1833,18.51,3.46,1105.26,31.11,52.96,2.99,NORMAL
1780773877.9404566,24,262,571,89.4,596,138.4,2.86,966.1,78.37,72.7,0.64,SUSPICIOUS
1780773877.9915535,98,361,662,50.85,1528,15.62,3.28,2046.94,17.85,46.01,3.06,NORMAL
1780773878.0423074,32,400,752,83.26,2706,126.95,14.24,3670.11,42.41,56.33,0.65,SUSPICIOUS
1780773878.0945072,16,219,1125,85.17,1378,73.25,0.77,1032.48,37.09,77.08,1.15,NORMAL
1780773878.1452405,44,246,465,84.6,1017,30.11,2.63,140.06,17.64,78.96,2.72,NORMAL
1780773878.2043686,74,449,1144,82.6,1896,44.16,4.1,1047.86,11.69,74.08,1.83,NORMAL
1780773878.2549129,28,415,926,78.81,357,78.6,9.16,407.13,11.93,61.79,0.99,NORMAL
1780773878.3055463,10,368,1096,65.61,630,109.33,18.83,285.09,24.0,35.85,0.59,JAMMING
1780773878.3562088,77,378,338,77.93,1618,147.88,19.64,1912.1,28.76,43.5,0.52,JAMMING
1780773878.4067438,78,363,873,77.76,406,23.62,1.16,1346.13,26.5,74.24,3.16,NORMAL
1780773878.457339,72,390,627,84.04,1860,107.69,24.65,2127.29,30.42,48.62,0.77,JAMMING
1780773878.5078917,40,298,579,53.57,805,195.25,3.21,815.84,29.16,30.84,0.27,JAMMING
1780773878.5586655,81,347,484,72.25,1959,49.57,14.82,552.13,18.2,52.47,1.43,NORMAL
1780773878.6094275,26,424,1675,61.72,2495,116.54,17.41,3564.21,64.46,32.66,0.53,SUSPICIOUS
1780773878.6599889,14,175,851,94.91,846,66.2,5.29,410.7,32.56,83.0,1.41,NORMAL
1780773878.7107587,24,327,705,59.45,1913,42.8,3.11,1536.43,21.34,52.06,1.36,NORMAL
1780773878.7614164,47,482,1155,71.23,1611,110.33,10.7,1541.24,24.04,49.5,0.64,JAMMING
1780773878.8120766,25,172,502,70.11,1455,52.29,14.37,1722.08,9.32,50.51,1.32,NORMAL
1780773878.8629403,57,489,870,32.9,879,171.33,16.76,1067.72,27.13,-0.99,0.19,JAMMING
1780773878.9146125,11,223,713,60.34,1635,30.37,0.95,641.9,8.13,56.35,1.92,NORMAL
1780773878.9654777,13,105,1597,57.77,847,102.39,19.16,764.21,21.92,28.37,0.56,SUSPICIOUS
1780773879.0161197,42,471,536,53.7,197,122.37,16.21,116.01,10.55,25.25,0.44,JAMMING
1780773879.066822,88,462,682,56.13,572,36.5,6.44,544.17,15.07,46.04,1.5,NORMAL
1780773879.1178207,19,215,1159,94.83,608,96.71,9.48,2466.53,14.27,75.68,0.97,NORMAL
1780773879.1683435,18,487,283,91.73,212,74.78,0.0,508.89,16.48,84.25,1.21,NORMAL
1780773879.2191093,35,437,1168,84.45,860,70.82,5.64,2411.84,12.73,71.73,1.18,JAMMING
1780773879.2697048,7,110,504,59.35,1843,20.87,7.61,3150.06,25.3,49.65,2.71,SUSPICIOUS
1780773879.3200762,3,220,682,88.95,1797,128.98,18.23,1747.95,15.34,57.82,0.68,JAMMING
1780773879.3706853,28,340,330,90.07,1750,49.23,14.46,728.65,30.8,70.69,1.79,NORMAL
1780773879.4212322,64,240,694,68.89,1295,37.61,2.5,2395.74,14.4,62.63,1.78,NORMAL
1780773879.4715736,35,454,688,79.93,1750,36.36,8.12,1598.97,14.23,68.17,2.14,NORMAL
1780773879.5222726,76,409,844,70.05,794,199.38,21.35,300.48,16.85,28.76,0.35,JAMMING
1780773879.5766902,79,207,887,66.26,190,42.76,6.04,1949.45,33.38,55.94,1.51,NORMAL
